date,country_code,country_name,SLT99_FTOT_TREAS,SLT399_FTOT_TREAS_VALCHG,SLT399_FTOT_TREAS_ESTTRANS,SLT99_FTOT_AGCY,SLT399_FTOT_AGCY_VALCHG,SLT399_FTOT_AGCY_ESTTRANS,SLT99_FTOT_CORP,SLT399_FTOT_CORP_VALCHG,SLT399_FTOT_CORP_ESTTRANS,SLT99_FTOT_STK,SLT399_FTOT_STK_VALCHG,SLT399_FTOT_STK_ESTTRANS,SLT99_US_FOR_BOND,SLT399_US_FOR_BOND_VALCHG,SLT399_US_FOR_BOND_ESTTRANS,SLT99_US_FOR_STK,SLT399_US_FOR_STK_VALCHG,SLT399_US_FOR_STK_ESTTRANS
2021-12,46302,Taiwan,242047,-1304,2196,244375,-598,-680,174923,-222,-1674,119223,4388,318,128,0,0,367426,18527,-3532
2021-12,46418,Thailand,45445,-250,-472,13193,-28,1584,1845,-2,30,26850,1027,-992,6316,56,100,28671,1853,-1983
2021-12,46604,United Arab Emirates,27460,-144,1035,426,-1,47,9949,-10,1666,140566,4584,4890,16099,116,39,10789,131,1227
2021-12,46906,Vietnam,43021,-237,-553,0,0,0,2,0,0,72,3,-2,511,0,-13,2751,37,-95
2021-12,49999,Total Asia,3632484,-19899,-28965,852105,-2084,-2321,770230,-955,10713,3196599,117320,6038,458493,-559,-2279,2658915,60193,-4788
2021-12,50105,Algeria,0,0,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-12,50504,Botswana,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-12,52418,Gabon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,707,22,-53,7,12,-765
2021-12,52604,Ghana,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3117,98,-194,55,1,15
2021-12,53201,Liberia,22,0,0,0,0,0,234,0,-22,806,31,-34,6452,192,-41,14603,0,1080
2021-12,53805,Mauritius,1178,-6,35,2,0,0,159,0,62,1712,27,978,2444,68,129,28548,421,2044
2021-12,54003,Morocco,3762,-20,14,0,0,0,2,0,0,558,21,-21,3174,98,-146,196,3,-24
2021-12,54305,Nigeria,4759,-24,375,NA,NA,NA,NA,NA,NA,NA,NA,NA,3545,109,-143,517,8,12
2021-12,55719,South Africa,10282,-70,-2551,554,-1,-13,983,-1,60,19607,716,196,13343,175,228,54899,2227,-821
2021-12,57002,Egypt,2244,-12,7,0,0,0,8,0,-1,1113,41,7,8098,269,-373,2751,60,-1590
2021-12,59994,Total Africa,38274,-219,-2098,1147,-3,-21,2395,-3,-35,28415,984,1760,51389,1544,-871,102772,3197,-698
2021-12,60089,Australia ,45652,-240,1417,5532,-11,938,49039,-55,762,538186,15806,-7480,134485,238,-436,253449,12074,512
2021-12,61204,Marshall Islands,8,0,-1,3,0,0,277,0,24,2123,87,-242,3153,31,105,12263,491,-527
2021-12,61689,New Zealand,4885,-28,-189,789,-2,-32,3264,-4,-169,55386,1993,1384,11284,3,-105,15406,-27,97
2021-12,69906,Total Other Countries,50830,-270,1235,6379,-13,904,52656,-60,617,596758,17928,-6415,148961,238,-412,281133,12074,-404
2021-12,69995,Total Foreign Countries,6704528,-36030,51308,1236094,-3055,-16184,4620082,-5759,-6383,15151119,546130,-133817,3563528,6977,-17907,11945403,524864,-133731
2021-12,79995,Total IROs,48608,-252,2187,9046,-22,50,16274,-19,992,15275,529,941,1470,1401,-12037,322,17,-111
2021-12,99990,Foreign official: all countries,3870012,-21197,-30301,636262,-1564,-4769,171789,-211,4327,1620908,58018,-24404,NA,NA,NA,NA,NA,NA
2021-12,99996,All Countries and IROs,6752960,-36282,53495,1245140,-3077,-16134,4636356,-5778,-5391,15166394,546659,-132876,3689578,7087,-28653,11945725,523447,-132408
2022-01,10189,Austria,3001,-60,-706,485,-8,9,3063,-101,36,30471,-1856,-6,13387,-404,54,17276,-372,266
2022-01,10251,Belgium,199372,-3680,-27284,10131,-167,-51,611708,-20279,2911,104552,-6263,1658,9504,-243,276,56129,-2888,2096
2022-01,10405,Cyprus,99,-2,5,0,0,0,87,-3,2,4507,-278,-57,867,-23,123,5311,-291,-631
2022-01,10502,Denmark,14308,-226,370,259,-5,-27,20117,-671,-14,237682,-14740,-4309,18464,-563,-601,143002,-18319,-484
2022-01,10707,Finland,7617,-124,-52,0,0,0,6821,-228,-11,56598,-3379,1124,11199,-354,246,52021,-3485,364
2022-01,10804,France,214075,-3326,9195,16402,-272,-196,78808,-2736,-3340,370026,-21993,8926,179988,-5464,6330,560455,-22415,6210
2022-01,11002,Germany,74645,-1178,2064,2740,-50,-287,134747,-4380,3244,352819,-21531,-677,84041,-2224,3004,435166,-16786,-2699
2022-01,11207,Greece,1441,-20,240,2,0,0,154,-5,1,3648,-224,-36,2345,-3,-33,7813,454,185
2022-01,11304,Iceland,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1522,-64,-25,920,-70,-17
2022-01,11401,Ireland,191293,-3286,-11300,20590,-344,-388,281813,-9299,2563,890718,-53540,11668,98067,-2761,168,735873,-57406,-6501
2022-01,11509,Italy,40456,-652,270,1419,-19,263,18537,-624,-211,66184,-3997,566,52085,-1359,-1188,104687,-3148,414
2022-01,11703,Luxembourg,208622,-3601,-13188,34237,-558,237,705777,-23507,69,1227502,-75210,-7307,64977,-2249,4166,144316,-7020,-572
2022-01,11819,Malta,638,-10,24,22,0,1,1094,-36,12,2758,-162,103,539,-14,107,1202,-65,-126
2022-01,12009,Monaco,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,-3,18,-1,-1
2022-01,12106,Netherlands,59496,-1027,-3768,16116,-263,101,93122,-3087,455,385972,-23453,920,177893,-5924,1230,499226,-64767,7153
2022-01,12203,Norway,115082,-1560,18998,217,-4,-4,56039,-1871,-129,458920,-28021,-1124,29252,-950,326,44737,-21,-1107
2022-01,12319,Portugal,4770,-78,-49,0,0,0,1064,-35,3,8266,-485,292,2797,-65,247,9108,-356,533
2022-01,12505,Spain,25598,-371,2726,3488,-50,438,3973,-127,155,42262,-2444,2034,47193,-1450,-792,115739,-2016,-868
2022-01,12602,Sweden,53513,-758,6810,101,-2,-2,11474,-381,32,360963,-22219,-3825,24491,-877,563,184385,-21049,-1945
2022-01,12688,Switzerland,262885,-4047,13620,18803,-319,-648,92806,-3052,1185,736687,-45067,-3261,53179,-1718,5073,646184,-54189,6150
2022-01,12807,Turkey,1021,-21,-260,0,0,0,42,-1,-1,1460,-80,135,10926,-9,-376,8005,431,-105
2022-01,13005,United Kingdom,521876,-8883,-25293,84482,-1178,12649,527294,-17199,10971,1589500,-97085,-4305,436850,-14229,-1670,1063547,9127,-30268
2022-01,13006,Guernsey,5953,-93,250,215,-3,42,7248,-243,-48,57710,-3436,1285,7347,-248,-309,53638,470,-2630
2022-01,13007,Jersey,2417,-39,40,494,-8,-1,3360,-106,169,25174,-1564,-512,13149,-407,608,137265,1293,-17676
2022-01,13008,Isle of Man,1086,-17,44,8,0,0,233,-8,-2,2843,-177,-72,1290,-43,-42,6608,59,-445
2022-01,13218,Serbia,1132,-18,48,0,0,0,0,0,0,25,-1,3,2900,-131,93,14,0,13
2022-01,14214,Croatia,1589,-25,78,0,0,0,11,0,0,954,-57,17,1361,-56,12,61,-4,4
2022-01,14338,Slovenia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,856,-36,-270,358,-17,17
2022-01,15202,Bulgaria,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,312,0,-12,39,-3,1
2022-01,15288,Czech Republic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2603,-21,-17,2037,-3,-10
2022-01,15504,Hungary,177,-3,-35,2006,-33,14,68,-3,-11,1866,-111,40,6357,-45,43,6453,543,57
2022-01,15601,Latvia,217,-2,82,969,-16,-21,293,-10,7,639,-39,5,95,-4,1,6,0,0
2022-01,15709,Lithuania,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,508,-21,-5,37,-3,2
2022-01,15768,Poland,37010,-584,1054,0,0,0,1224,-41,-10,2175,-122,174,5055,-59,14,11357,-352,304
2022-01,15806,Romania,5932,-87,604,0,0,0,367,-12,9,514,-31,-1,7811,-296,655,708,-48,66
2022-01,16101,Russia,2,-2,-98,0,0,0,61,-2,-1,3864,-248,-202,12649,-807,-955,61591,-6231,-380
2022-01,16403,Ukraine,15078,-252,-420,0,0,0,0,0,-1,65,-4,-3,5712,-253,-392,3,0,0
2022-01,16543,Kazakhstan,51,-1,1,131,-2,1,330,-11,-4,259,-16,0,4082,-168,35,2018,-154,-41
2022-01,16713,Euro Area Countries,1033865,-17460,-41785,106746,-1749,55,1941832,-64483,5897,3551117,-215107,19219,747136,-22646,13683,2745033,-180597,5858
2022-01,19992,Total Europe,2104557,-34588,-26085,215273,-3331,12125,2663376,-88115,18022,7050462,-429207,3566,1397418,-43791,16956,5118087,-269349,-42475
2022-01,29998,Canada,196055,-3219,-2208,75993,-1262,-969,257834,-8491,2931,1625461,-99966,-16177,445050,-13853,11450,840106,-8818,-18750
2022-01,30104,Argentina,757,-12,7,8,0,0,1278,-42,14,10473,-588,338,16081,-538,4265,1811,95,-123
2022-01,30155,Barbados,1018,-17,-37,684,-11,31,8832,-296,-40,3544,-200,245,3578,-111,97,3,0,2
2022-01,30309,Brazil,235230,-3834,-925,101,-8,-357,556,-19,-15,22317,-1256,1623,24064,187,1,142112,16079,1199
2022-01,30406,Chile,33092,-536,105,397,-6,6,2221,-73,43,30300,-1714,1988,35250,-1401,2695,8971,999,-21
2022-01,30503,Colombia,32492,-520,436,945,-17,-66,10871,-352,310,22433,-1291,1197,21062,-736,-372,3568,353,-132
2022-01,30708,Cuba,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,15,1,3
2022-01,30805,Dominican Republic,3159,-43,516,2,0,0,245,-8,-7,715,-43,5,6517,-208,4,0,0,0
2022-01,31003,Ecuador,117,-2,-2,28,0,-2,314,-11,-1,889,-54,-33,NA,NA,NA,NA,NA,NA
2022-01,31089,El Salvador,223,-4,4,3,0,0,200,-7,0,1266,-71,66,971,-36,1,0,0,0
2022-01,31607,Jamaica,606,-10,3,0,0,0,349,-12,-15,373,-21,23,NA,NA,NA,NA,NA,NA
2022-01,31704,Mexico,31470,-528,-1022,12811,-209,78,4383,-125,631,45057,-2553,2241,88395,-2991,1245,71508,-3918,857
2022-01,31887,Panama,1461,-22,116,843,-14,-10,6562,-217,58,21665,-1234,748,23161,-1154,1682,16212,0,60
2022-01,32204,Peru,28640,-442,1417,308,-4,51,2007,-65,54,8722,-480,801,18487,-637,-58,2730,324,-336
2022-01,32409,Trinidad and Tobago,1929,-31,7,671,-11,1,2783,-89,113,4739,-293,-107,677,-22,-4,0,0,0
2022-01,32603,Uruguay,2391,-38,41,337,-6,-3,1008,-33,25,4764,-265,289,6261,-282,31,12,1,-4
2022-01,32719,Venezuela,40,-1,0,12,0,-1,1205,-41,-20,4086,-242,29,972,-26,17,0,0,-3
2022-01,34401,Total Caribbean,227996,-3617,5206,70741,-1178,-1109,749466,-24618,10411,1831304,-111066,5403,779702,-9090,-1425,2323056,-70734,21576
2022-01,35254,Aruba,93,-1,5,220,-3,8,604,-20,19,420,-25,8,200,-6,6,0,0,0
2022-01,35319,Bahamas,3072,-50,15,10680,-175,5,6642,-218,105,32483,-1989,-641,1006,-32,-3,1349,-54,188
2022-01,35602,Bermuda,38523,-617,505,22713,-375,-124,144846,-4811,424,139078,-8194,4466,49837,-1438,1695,229436,-9078,-4928
2022-01,35718,Belize,142,-2,16,1,0,0,194,-6,0,1018,-60,-1,0,0,0,3,0,0
2022-01,35807,British Virgin Islands,31500,-506,303,1216,-21,-71,18358,-607,139,139921,-8332,1599,15812,-571,563,64357,-1768,-104
2022-01,36137,Cayman Islands,146313,-2310,3998,33740,-568,-898,563118,-18435,9693,1487577,-90764,-2632,699680,-4983,-5243,1989385,-54255,11832
2022-01,36188,Curacao,273,-4,13,183,-3,2,1192,-41,-39,4797,-290,-19,948,-41,-152,36486,0,8884
2022-01,37206,Netherlands Antilles,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2022-01,37508,Saint Lucia,201,-3,2,36,-1,0,214,-7,9,447,-24,27,57,-4,-79,0,0,0
2022-01,37818,Turks AND Caicos Islands,108,-2,7,43,-1,3,316,-11,-1,1262,-74,46,44,-1,0,1,0,0
2022-01,39942,Total Latin America,384072,-6228,470,17854,-300,-455,32634,-1053,1011,178763,-10145,9442,244730,-7901,9869,246993,13939,1495
2022-01,40703,Bahrain,68,-1,17,2,0,0,69,-2,1,1636,-99,18,2941,-86,-74,303,4,-1
2022-01,41319,Sri Lanka,29,0,-1,0,0,0,0,0,0,30,-2,0,1200,-43,-82,118,-4,9
2022-01,41408,China,1024423,-16553,4851,204688,-3270,5290,19755,-665,-212,284113,-16910,6431,34934,23,278,261535,-7888,2330
2022-01,42005,Hong Kong,205854,-3267,4652,9467,-150,337,69110,-2315,-397,173557,-10804,-3838,8186,-255,828,140826,1407,-386
2022-01,42102,India,196441,-3154,2186,163,-3,9,546,-18,3,9842,-607,-130,13195,-1,963,287915,-4049,54
2022-01,42218,Indonesia,18883,-290,1016,5446,-88,83,3142,-104,31,832,-48,45,34996,-1175,-900,34010,156,100
2022-01,42404,Iraq,9710,-153,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-01,42501,Israel,57326,-925,369,4475,-71,124,6633,-233,-373,100052,-8026,-31840,22927,-672,-621,79575,-7674,-3355
2022-01,42609,Japan,1214887,-19396,20205,286969,-4872,-10138,308460,-10366,-2747,861240,-53066,-9994,210281,-4375,7669,970752,-52320,-6904
2022-01,43001,Korea,114404,-1978,-7461,40283,-678,-1090,67071,-2215,569,361644,-21861,2734,26767,-846,1042,234984,-25977,6837
2022-01,43109,Kuwait,37145,-518,5242,2960,-50,-96,22261,-719,684,287543,-17739,-3691,NA,NA,NA,NA,NA,NA
2022-01,43419,Lebanon,0,0,0,0,0,0,13,0,-1,278,-17,3,232,7,4,14,0,0
2022-01,43605,Malaysia,8997,-145,75,18870,-304,344,3291,-108,61,31908,-1975,-518,12377,-257,42,17029,-630,187
2022-01,44105,Oman,5094,-83,-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,4725,-135,-7,44,1,2
2022-01,44709,Pakistan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1744,-66,19,445,13,-6
2022-01,44806,Philippines,49597,-760,2788,850,-14,0,631,-21,-1,5920,-340,329,8609,-337,-79,14441,575,-217
2022-01,45101,Qatar,5165,-77,446,NA,NA,NA,NA,NA,NA,NA,NA,NA,16560,-483,-374,7812,89,550
2022-01,45608,Saudi Arabia,100980,-1606,2062,1194,-19,54,7371,-247,-36,173643,-10356,3613,NA,NA,NA,NA,NA,NA
2022-01,46019,Singapore,179721,-2929,-678,3651,-60,15,50805,-1682,320,363751,-22077,1289,13756,-395,376,66653,-689,2594
2022-01,46205,Syria,0,0,0,0,0,0,0,0,0,0,0,-1,NA,NA,NA,NA,NA,NA
2022-01,46302,Taiwan,239067,-3867,887,240650,-3943,218,165168,-5639,-4116,115708,-6845,3274,30,-4,-94,364673,-7269,4516
2022-01,46418,Thailand,45313,-726,594,13236,-213,256,1799,-59,13,25494,-1542,185,6407,8,83,30223,59,1493
2022-01,46604,United Arab Emirates,27936,-439,915,420,-7,1,9286,-321,-342,133148,-8070,649,16037,-447,385,12190,134,1267
2022-01,46906,Vietnam,42274,-687,-60,0,0,0,2,0,0,69,-4,1,498,-16,3,2717,-96,62
2022-01,49999,Total Asia,3613268,-58031,38815,833753,-13748,-4604,738736,-24830,-6664,2983047,-183525,-30309,456841,-10235,8583,2567416,-103820,12321
2022-01,50105,Algeria,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-01,50504,Botswana,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-01,52418,Gabon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,718,-18,29,9,0,2
2022-01,52604,Ghana,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2872,-81,-164,51,-1,-3
2022-01,53201,Liberia,22,0,0,0,0,0,231,-8,5,776,-46,6,6828,-168,544,15038,0,435
2022-01,53805,Mauritius,1172,-19,13,2,0,0,107,-5,-47,1790,-98,176,2381,-64,1,28418,-551,421
2022-01,54003,Morocco,3733,-60,31,0,0,0,1,0,-1,506,-32,-20,3092,-83,1,196,2,-2
2022-01,54305,Nigeria,4811,-76,128,NA,NA,NA,NA,NA,NA,NA,NA,NA,3500,-92,47,527,-10,20
2022-01,55719,South Africa,5066,-164,-5052,534,-9,-11,977,-32,26,18504,-1126,23,11934,147,-1556,57442,3713,-1170
2022-01,57002,Egypt,2232,-36,24,0,0,0,8,0,0,1051,-64,2,7674,-227,-197,2627,34,-158
2022-01,59994,Total Africa,32930,-611,-4733,1097,-19,-31,2253,-77,-65,27162,-1631,362,49158,-1033,-1198,105533,2603,158
2022-01,60089,Australia ,47425,-729,2502,5429,-89,-14,46099,-1581,-1359,510481,-30899,3191,134138,-4748,4401,248730,-22200,17481
2022-01,61204,Marshall Islands,9,0,1,5,0,2,292,-9,24,1542,-122,-498,2829,-104,-220,11810,-457,4
2022-01,61689,New Zealand,4787,-78,-20,716,-13,-60,3205,-105,46,50828,-3180,-1443,11927,-439,1082,13110,-2289,-7
2022-01,69906,Total Other Countries,52542,-812,2524,6201,-103,-75,49670,-1697,-1289,563880,-34261,1269,148941,-4748,4728,273664,-22200,14731
2022-01,69995,Total Foreign Countries,6611420,-107106,13989,1221050,-19943,4886,4495642,-148936,24393,14261097,-869865,-26457,3521840,-90796,49108,11474855,-460803,-8519
2022-01,79995,Total IROs,47571,-777,-260,8762,-146,-138,16006,-525,257,15074,-877,676,1670,-4140,5967,244,-12,-66
2022-01,99990,Foreign official: all countries,3863278,-61826,55092,631011,-10265,5014,166298,-5538,47,1534417,-93061,6570,NA,NA,NA,NA,NA,NA
2022-01,99996,All Countries and IROs,6658806,-107883,13729,1229799,-20089,4748,4511545,-149461,24649,14269263,-870742,-25781,3649717,-94791,54930,11475099,-458390,-11010
2022-02,10189,Austria,3125,-21,145,350,-5,-130,2925,-59,-79,30748,-935,1212,13057,-218,-112,14970,-2597,291
2022-02,10251,Belgium,220154,-1362,22144,9919,-114,-98,604433,-11764,4489,99233,-3206,-2112,9460,-93,49,54328,-417,-1384
2022-02,10405,Cyprus,117,-1,18,0,0,0,85,-2,0,4464,-138,95,791,-21,-55,1679,-222,-3410
2022-02,10502,Denmark,13832,-98,-378,267,-3,11,19725,-387,-5,237593,-7294,7205,18247,-305,88,142886,1882,-1998
2022-02,10707,Finland,7226,-52,-339,0,0,0,6673,-131,-17,56291,-1737,1430,10869,-217,-113,48505,-3557,41
2022-02,10804,France,213510,-1463,898,16381,-185,164,76080,-1516,-1212,365874,-11354,7202,175155,-3084,-1749,539801,-25015,4203
2022-02,11002,Germany,81559,-510,7424,2854,-31,145,127549,-2591,-4607,344732,-10827,2740,83300,-908,167,407300,-30880,3014
2022-02,11207,Greece,1701,-10,270,2,0,0,156,-3,5,3383,-112,-152,2111,-2,-232,7786,-152,125
2022-02,11304,Iceland,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1103,-367,-52,857,-393,330
2022-02,11401,Ireland,195942,-1306,5950,20371,-232,15,280128,-5418,3757,868816,-27332,5432,96499,-1861,293,707027,-36464,7108
2022-02,11509,Italy,43319,-276,3139,1061,-16,-342,18209,-357,29,63835,-2031,-319,51011,-912,-162,101688,-5068,2069
2022-02,11703,Luxembourg,210372,-1425,3175,30768,-386,-3083,689521,-13573,-2683,1191821,-37668,1972,62957,-1459,-561,142592,-4263,2539
2022-02,11819,Malta,499,-4,-135,23,0,1,1065,-21,-8,2755,-85,83,789,-13,263,1164,-50,12
2022-02,12009,Monaco,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,-1,1,21,-8,11
2022-02,12106,Netherlands,63647,-406,4557,15144,-182,-790,90373,-1791,-958,377641,-11844,3512,172599,-3611,-1683,479216,-24644,4417
2022-02,12203,Norway,119283,-786,4987,216,-2,1,55495,-1078,534,448049,-14083,3212,28166,-490,-596,46166,1769,-340
2022-02,12319,Portugal,5218,-33,481,0,0,0,1044,-20,0,8037,-253,24,2845,-49,97,8890,-14,-204
2022-02,12505,Spain,27268,-175,1844,3959,-39,510,4232,-76,335,41066,-1294,100,45682,-848,-663,114764,-1806,831
2022-02,12602,Sweden,54494,-366,1347,101,-1,1,11436,-221,183,346008,-11077,-3879,23749,-532,-210,169340,-14917,-128
2022-02,12688,Switzerland,252221,-1796,-8868,18175,-212,-416,91590,-1785,569,729505,-22605,15423,50944,-1139,-1096,643576,-3070,201
2022-02,12807,Turkey,1084,-7,70,0,0,0,42,-1,1,1333,-45,-87,9780,-275,-871,7555,-99,-351
2022-02,13005,United Kingdom,524095,-3565,5784,62790,-953,-20739,517801,-10141,648,1543404,-48776,2679,426599,-7504,-2747,1064915,3730,-2768
2022-02,13006,Guernsey,5882,-41,-30,196,-2,-17,6912,-139,-197,57728,-1771,1788,7191,-126,-30,54625,188,393
2022-02,13007,Jersey,2740,-17,340,506,-6,18,3376,-65,81,24299,-772,-103,14819,-226,1896,140192,481,2040
2022-02,13008,Isle of Man,1101,-7,22,8,0,0,223,-4,-6,2814,-87,59,1244,-22,-24,7394,23,357
2022-02,13218,Serbia,1272,-8,148,0,0,0,0,0,0,25,-1,1,2696,-219,15,14,-6,6
2022-02,14214,Croatia,1610,-11,32,0,0,0,11,0,0,939,-29,14,1273,-329,241,59,-26,24
2022-02,14338,Slovenia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,605,-20,-231,301,-15,-42
2022-02,15202,Bulgaria,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,285,0,-27,38,-17,16
2022-02,15288,Czech Republic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2712,-59,168,1941,-59,-37
2022-02,15504,Hungary,316,-1,140,2080,-23,97,85,-1,18,1828,-57,18,5985,-278,-94,4761,-1700,8
2022-02,15601,Latvia,169,-1,-47,985,-11,27,296,-6,9,622,-20,3,96,-23,24,6,-3,3
2022-02,15709,Lithuania,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49,-123,-336,34,-16,13
2022-02,15768,Poland,36926,-253,169,0,0,0,1171,-24,-29,1968,-67,-140,4922,-93,-40,10180,-1349,172
2022-02,15806,Romania,6308,-41,417,0,0,0,362,-7,2,495,-16,-3,7620,-1886,1695,685,-303,280
2022-02,16101,Russia,2,0,0,0,0,0,56,-1,-4,2658,-118,-1089,6155,-5835,-659,23915,-32489,-5187
2022-02,16403,Ukraine,13702,-103,-1273,0,0,0,0,0,0,54,-2,-9,2383,-1379,-1950,13,-1,11
2022-02,16543,Kazakhstan,44,0,-7,130,-1,0,335,-6,11,256,-8,5,3715,-986,619,1470,-863,315
2022-02,16713,Euro Area Countries,1076583,-7062,49672,101965,-1204,-3556,1904230,-37343,472,3463422,-108964,21264,728699,-13624,-5300,2630245,-135215,19655
2022-02,19992,Total Europe,2144182,-14377,53997,188270,-2427,-24574,2613693,-51220,1561,6880700,-216344,46564,1352650,-37394,-7374,4951296,-185393,15832
2022-02,29998,Canada,193679,-1339,-1037,74055,-857,-1081,255960,-4959,3085,1571397,-49868,-4187,438482,-8537,1969,842632,482,1598
2022-02,30104,Argentina,726,-5,-26,8,0,0,1274,-25,21,10262,-307,102,15795,144,-430,1770,-40,-1
2022-02,30155,Barbados,970,-7,-41,758,-8,82,8837,-170,175,3485,-108,50,3520,-108,50,3,0,0
2022-02,30309,Brazil,236017,-1607,2394,101,-1,1,555,-11,10,21888,-683,256,23924,247,-387,151323,6500,2711
2022-02,30406,Chile,34819,-226,1953,406,-4,13,2219,-43,41,30369,-925,998,33547,-1327,-376,9394,322,101
2022-02,30503,Colombia,33259,-222,989,966,-11,32,10863,-209,201,22290,-687,544,20508,-256,-298,3708,193,-53
2022-02,30708,Cuba,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,15,1,-1
2022-02,30805,Dominican Republic,2246,-22,-891,4,0,2,240,-5,0,715,-22,23,7265,-196,944,0,0,0
2022-02,31003,Ecuador,115,-1,-1,27,0,-1,308,-6,0,893,-26,30,NA,NA,NA,NA,NA,NA
2022-02,31089,El Salvador,164,-2,-57,3,0,0,197,-4,1,1233,-38,6,906,-30,-35,0,0,0
2022-02,31607,Jamaica,612,-4,10,0,0,0,343,-7,1,351,-11,-11,NA,NA,NA,NA,NA,NA
2022-02,31704,Mexico,34262,-215,3007,12925,-144,258,4421,-84,122,43647,-1355,-40,86160,-2327,92,76498,3480,1510
2022-02,31887,Panama,1391,-10,-60,782,-10,-51,6616,-126,180,20400,-645,-592,22299,-968,106,16250,0,38
2022-02,32204,Peru,29197,-196,753,301,-3,-4,2079,-39,111,8543,-266,90,17725,-535,-227,3487,226,531
2022-02,32409,Trinidad and Tobago,1997,-13,81,663,-8,0,2841,-54,112,4739,-144,145,682,-20,25,0,0,0
2022-02,32603,Uruguay,2481,-16,106,341,-4,8,1519,-19,530,4465,-143,-152,6169,-189,97,10,1,-3
2022-02,32719,Venezuela,39,0,-1,12,0,0,1148,-23,-34,3908,-123,-49,993,-24,45,0,0,0
2022-02,34401,Total Caribbean,222151,-1558,-6234,69586,-798,-1485,743923,-14414,2575,1846415,-56108,70938,781836,-10169,12303,2293367,-50442,20065
2022-02,35254,Aruba,248,-1,156,220,-2,2,600,-12,8,383,-13,-24,204,-6,10,0,0,0
2022-02,35319,Bahamas,2756,-21,-295,11537,-120,977,6816,-128,302,28456,-983,-3028,1005,-20,19,1163,-23,-163
2022-02,35602,Bermuda,38283,-263,-311,22519,-256,-78,140484,-2786,-1831,136766,-4265,1955,49207,-951,321,200651,-4866,-24133
2022-02,35718,Belize,150,-1,9,1,0,0,201,-4,11,967,-30,-20,0,0,0,3,0,0
2022-02,35807,British Virgin Islands,30631,-215,-654,1326,-14,124,18871,-353,866,140354,-4247,4716,15516,-358,62,63051,-1347,41
2022-02,36137,Cayman Islands,142457,-1000,-4469,31685,-380,-2663,561147,-10830,2818,1508942,-45633,66656,702033,-5984,8337,1989610,-41649,41400
2022-02,36188,Curacao,287,-2,16,182,-2,1,1184,-23,15,4634,-146,-15,1116,-22,190,36825,0,339
2022-02,37206,Netherlands Antilles,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2022-02,37508,Saint Lucia,198,-1,-2,35,0,0,213,-4,3,448,-13,13,57,-2,2,0,0,0
2022-02,37818,Turks AND Caicos Islands,145,-1,38,90,0,47,359,-6,49,1466,-39,243,44,-1,1,1,0,0
2022-02,39942,Total Latin America,390763,-2624,9315,17887,-201,234,33216,-628,1210,174471,-5401,1186,238251,-5674,-805,262505,10685,4827
2022-02,40703,Bahrain,88,0,20,2,0,0,68,-1,0,1611,-50,25,2855,-52,-34,328,-45,70
2022-02,41319,Sri Lanka,29,0,0,0,0,0,0,0,0,280,-1,251,1112,-29,-59,108,-3,-7
2022-02,41408,China,1020152,-6999,2728,211272,-2308,8892,19648,-380,273,285444,-8717,10050,33866,288,-1356,265487,-10200,14152
2022-02,42005,Hong Kong,180897,-1406,-23551,9225,-107,-135,65207,-1329,-2574,170196,-5325,1964,7874,-184,-128,138025,-3938,1137
